Student_ID,Age,Gender,Study_Hours_Per_Day,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Internet_Quality,Part_Time_Job,Extracurricular_Involvement,AI_Tool_Usage_Hours_Per_Week,Previous_Semester_GPA,Productivity_Score,Performance_Category,Prediction
8058,18.0,1,4.6,6.7,7.6,3.1,73.7,71.0,9.3,5.5,4.2,5.957923664122137,0,0,5.0,5.8,5.13,57.77,2,2
8059,20.0,1,4.6,7.6,2.2,2.3,87.6,88.6,4.3,2.8,5.7,6.9,0,0,1.4,6.8,8.69,67.56,0,0
8060,20.0,1,4.8,6.6,5.8,2.6,77.0,51.3,5.1,1.3,7.6,8.4,0,1,4.9,13.6,8.33,59.22,2,2
8061,21.0,1,3.9,7.6,4.7,3.6,77.9,59.1,6.1,1.1,4.6,6.8,2,0,5.3,1.3,5.63,62.89,2,2
8062,18.0,0,5.9,7.1,6.0,3.4,93.0,95.1,5.9,1.8,1.0,3.0,0,1,4.3,0.9,7.26,65.31,0,0
8063,24.0,0,4.7,5.7,2.2,1.3,91.4,99.2,6.7,1.4,2.7,8.0,0,1,6.3,3.1,6.88,76.74,0,0
8064,18.0,2,5.8,4.8,2.5,2.8,83.6,67.2,7.2,4.6,9.8,3.6,1,0,10.0,2.4,6.01,43.1,1,1
8065,25.0,0,6.1,7.8,4.9,0.3,89.7,90.4,4.2,3.5,8.7,5.2,0,0,5.1,4.7,7.02,63.75,0,0
8066,16.0,0,5.1,9.1,5.4,2.4,88.4,100.0,1.9,2.7,10.0,6.9,1,0,8.7,3.8,7.71,61.85,2,2
8067,20.0,1,5.2,10.0,4.9,1.3,100.0,67.7,6.9,6.7,5.4,7.6,2,0,6.6,0.2,4.3,47.18,2,2
8068,19.0,0,2.2,8.2,9.6,0.0,77.3,89.2,5.991217524197657,7.6,3.3,5.9,0,1,6.2,4.1,7.7,60.19,2,2
8069,20.0,0,3.1,8.9,7.1,7.0,70.2,67.4,6.7,1.5,5.3,10.0,0,1,4.6,10.4,4.72,48.99,2,2
8070,21.0,0,5.9,7.6,7.0,1.6,82.7,50.6,7.6,2.0,4.2,3.4,1,0,3.1,0.9,5.75,57.04,2,2
8071,20.0,0,7.0,7.4,5.0,1.3,67.6,75.1,8.5,2.6,9.1,10.0,0,0,5.2,4.6,7.94,71.47,0,0
8072,19.0,0,0.3,7.1,2.5,3.03210685483871,75.2,74.2518720906699,5.7,1.3,4.9,2.1,1,0,6.2,2.2,3.91,41.8,1,1
8073,22.0,0,3.1,6.9,6.0,0.9,85.9,58.3,10.0,6.4,10.0,5.9,0,0,1.0,0.8,7.2,58.57,2,2
8074,22.0,0,4.2,7.8,10.5,0.4,73.4,68.9,2.9,0.5,6.9,2.6,1,0,2.3,8.4,6.81,35.6,1,1
8075,23.0,1,2.4,6.3,6.6,2.6,77.0,70.9,9.2,3.5,8.6,6.7,0,0,3.2,1.0,6.61,53.02,2,2
8076,18.0,0,2.6,6.8,8.8,2.1,76.5,80.0,4.3,8.7,1.9,2.6,0,0,5.6,2.5,6.42,55.71,2,2
8077,21.0,0,5.1,5.5,9.1,1.8,74.4,93.7,6.1,0.8,10.0,7.0,2,0,8.1,1.2,5.35,42.91,1,1
8078,21.0,1,7.4,7.6,7.4,1.3,65.7,93.7,6.3,1.1,5.5,4.6,0,1,2.0,13.5,3.55,42.29,1,1
8079,19.0,1,0.1,5.8,6.6,2.7,93.2,73.4,9.0,1.6,4.9,2.2,2,0,2.5,12.2,8.05,33.8,1,1
8080,20.0,0,3.9,7.0,3.5,5.9,97.8,65.2,3.6,3.9,3.3,9.3,1,0,1.4,3.9,6.1,69.7,0,0
8081,19.0,1,5.1,7.7,5.5,0.1,92.4,99.1,10.0,0.4,2.6,7.5,2,0,2.2,9.8,4.13,65.98,0,0
8082,17.0,1,5.8,7.8,5.1,4.5,92.3,73.2,1.3,4.2,6.3,7.1,2,0,3.6,6.6,5.97,55.48,2,2
8083,18.0,0,4.8,8.0,6.8,5.8,74.6,64.3,5.8,2.6,3.2,10.0,1,0,5.5,3.7,8.39,73.3,0,0
8084,17.0,0,7.7,6.7,2.5,1.9,82.3,78.1,7.3,2.1,8.3,5.0,1,0,4.2,3.7,3.56,54.72,2,2
8085,22.0,0,4.3,7.6,4.7,3.7,69.9,42.1,8.3,3.6,4.8,8.7,2,0,4.0,0.9,6.4,59.53,2,2
8086,21.0,1,6.8,6.4,7.0,2.8,78.2,66.5,2.9,4.4,5.1,3.8,0,0,7.4,15.2,4.98,49.12,2,2
8087,25.0,1,2.9,4.4,4.2,0.0,79.4,65.3,1.7,3.9,3.2,6.0,2,0,3.6,3.7,4.24,31.7,1,1
8088,22.0,1,4.3,7.7,3.7,5.2,62.0,60.8,8.9,3.0,7.0,2.4,0,0,3.9,14.3,7.41,44.59,1,1
8089,16.0,1,1.8,7.4,4.0,3.1,81.7,81.8,6.5,1.8,4.7,10.0,0,0,4.7,1.8,6.69,71.55,0,0
8090,24.0,1,6.0,8.3,5.3,2.1,73.1,94.4,1.8,2.2,4.0,5.5,0,1,4.2,7.2,5.54,56.4,2,2
8091,23.0,1,4.0,7.0,1.0,0.3,83.4,100.0,4.9,3.4,3.5,4.3,1,0,3.9,4.8,5.69,79.05,0,0
8092,20.0,1,4.9,4.9,4.1,3.9,76.9,66.1,4.4,1.3,7.7,10.0,2,0,2.0,4.4,5.28,41.48,1,1
8093,21.0,1,3.6,6.9,8.4,3.3,84.5,69.9,8.5,3.8,5.7,7.4,0,1,1.2,3.1,4.78,55.25,2,2
8094,25.0,1,5.4,8.2,6.8,4.1,89.1,62.8,5.2,2.9,5.542839731870811,4.3,0,0,5.0,11.4,6.6,45.25,1,1
8095,20.0,0,5.0,7.6,7.1,4.0,63.7,84.7,5.6,2.4,7.8,4.8,2,1,2.3,9.5,5.94,50.76,2,2
8096,24.0,0,2.2,6.8,1.4,1.5,75.8,41.4,5.4,4.1,6.0,6.5,0,0,2.5,4.8,7.29,59.13,2,2
8097,20.134890807516506,1,2.3,4.8,5.0,0.0,71.6,68.0,9.7,5.9,5.7,10.0,1,0,2.4,4.8,4.61,46.62,1,2
8098,18.0,2,4.1,5.7,5.7,2.8,79.81730107309173,80.2,8.0,3.2,4.2,4.2,0,0,5.8,3.8,9.24,70.02,0,0
8099,20.0,1,5.5,7.6,6.047861775435752,2.7,100.0,63.8,7.5,2.2,7.0,7.6,1,0,1.9,4.4,6.32,70.38,0,0
8100,21.0,1,7.9,4.8,8.8,3.3,80.6,67.3,6.4,2.8,7.1,5.3,0,0,0.0,2.4,4.55,30.52,1,1
8101,23.0,1,4.8,6.6,8.4,5.7,85.3,92.8,6.4,2.4,6.1,8.1,0,1,3.9,1.7,6.99,58.43,2,2
8102,25.0,0,6.2,7.0,4.5,2.9,60.8,74.0,4.0,0.7,5.7,5.3,1,0,2.7,8.4,6.1,51.64,2,2
8103,19.0,1,1.0,8.5,4.6,4.2,83.9,96.5,7.9,1.5,9.6,5.7,1,0,3.5,12.8,7.79,54.6,2,2
8104,16.0,1,8.2,7.8,9.5,3.7,76.6,100.0,5.2,2.5,3.6,2.4,0,0,5.2,10.9,8.35,56.71,2,2
8105,23.0,1,5.4,8.3,5.1,0.5,97.7,84.6,3.2,1.4,4.8,5.7,1,0,6.0,3.9,7.41,57.18,2,2
8106,21.0,0,4.1,7.4,3.3,0.7,77.0,69.8,5.7,3.2,3.6,10.0,2,0,1.5,1.9,5.66,64.06,0,0
8107,18.0,1,3.9,5.9,5.5,5.1,69.3,100.0,6.0,1.6,5.9,3.5,2,0,1.8,5.0,5.38,37.67,1,1
8108,20.0,1,2.0,6.2,9.4,1.4,62.5,29.5,9.0,5.5,3.3,5.5,1,0,0.2,3.8,4.64,45.01,1,1
8109,22.0,1,2.6,5.8,3.7,3.7,82.4,74.2518720906699,7.9,15.0,4.8,6.1,0,1,3.5,6.5,7.99,54.01,2,2
8110,22.0,1,8.0,7.8,4.9,1.2,72.9,88.9,3.8,1.4,7.4,8.2,1,0,6.7,3.1,6.489753023681269,53.99,2,2
8111,20.0,0,2.2,6.1,3.8,4.3,95.8,100.0,8.3,2.8,3.2,6.1,1,0,3.5,8.8,5.54,72.31,0,0
8112,19.0,1,2.2,6.5,8.4,3.4,88.2,87.3,0.3,1.8,7.3,8.8,2,0,3.2,1.1,3.6,35.23,1,1
8113,25.0,1,2.8,7.0,6.7,2.5,78.7,78.3,6.9,3.6,3.0,4.1,1,0,0.4,18.8,6.48,54.59,2,2
8114,21.0,0,1.8,9.1,8.3,4.2,88.2,66.6,4.5,1.2,5.9,6.0,0,0,4.0,3.3,6.47,43.93,1,1
8115,19.0,1,4.2,7.9,9.9,3.5,100.0,85.0,2.9,9.1,6.4,5.9,1,1,0.0,4.7,2.74,56.15,2,2
8116,18.0,1,6.4,6.0,2.2,1.7,64.9,95.8,3.4,2.3,7.8,4.7,1,0,5.0,1.5,6.95,46.27,1,1
8117,22.0,1,3.0,7.2,4.1,3.0,71.7,88.5,9.2,7.1,7.5,6.0,1,0,10.0,1.6,6.489753023681269,70.9,0,0
8118,18.0,0,1.5,9.1,4.9,4.2,100.0,76.1,7.0,0.8,3.6,4.3,0,1,1.3,3.3,7.39,56.74,2,2
8119,18.0,0,4.8,7.8,6.2,5.0,70.2,93.6,6.8,1.5,6.1,7.7,0,1,4.6,3.4,6.43,59.14,2,2
8120,20.0,0,4.1,4.9,7.3,2.8,88.6,80.5,8.1,0.8,3.7,3.1,0,1,3.0,7.5,4.8,48.29,2,2
8121,18.0,0,6.2,5.8,4.8,6.2,95.4,84.2,5.5,9.9,6.8,2.6,0,0,9.0,3.7,7.27,61.91,2,2
8122,21.0,2,3.3,6.976601980998585,6.047861775435752,1.7,79.8,92.5,9.0,8.9,7.8,3.8,0,1,0.0,2.8,5.8,62.18,2,2
8123,17.0,0,3.7,8.9,8.4,0.2,89.0,58.2,5.5,1.7,5.4,6.1,1,0,4.7,4.0,8.48,67.16,0,0
8124,21.0,0,3.9,8.6,7.4,0.5,76.2,74.6,0.0,2.5,5.6,7.0,0,1,2.4,3.8,6.42,53.94,2,2
8125,18.0,1,4.4,6.2,6.8,3.0,100.0,77.0,9.5,2.8,5.3,4.6,1,1,7.0,8.9,8.56,63.92,0,0
8126,16.0,1,3.4,6.2,1.0,3.0,74.3,53.4,0.0,5.2,4.3,7.2,2,0,0.2,5.1,8.72,59.8,2,2
8127,17.0,0,3.1,7.1,9.0,3.2,67.6,55.4,5.4,4.4,4.0,1.0,0,1,4.2,3.8,7.0,46.9,2,2
8128,24.0,2,0.5,7.1,6.5,1.8,91.6,63.7,7.7,2.1,7.6,5.1,0,0,8.6,4.2,6.6,41.62,1,1
8129,20.134890807516506,1,4.219583121504829,5.7,5.6,7.0,89.2,93.7,0.8,2.7,5.0,4.8,0,0,2.0,2.9,5.79,36.74,1,1
8130,18.0,0,5.6,6.7,4.0,5.7,81.9,71.5,5.7,10.9,5.8,6.7,1,0,6.3,2.3,6.22,62.73,2,2
8131,22.0,0,5.9,5.1,4.4,0.9,80.4,77.3,5.6,3.2,6.8,8.3,1,1,3.7,2.5,7.25,61.89,2,2
8132,21.0,1,3.3,8.7,3.8,2.8,73.6,80.6,8.0,1.7,6.0,10.0,0,0,0.0,5.0,8.81,73.44,0,0
8133,25.0,1,6.8,4.7,1.0,3.1,70.4,86.4,7.1,1.2,4.0,5.8,1,0,0.0,1.2,5.72,59.31,2,2
8134,19.0,0,4.1,4.7,4.0,4.2,72.1,84.0,3.1,4.0,5.4,1.0,2,0,3.7,2.4,9.25,36.85,1,1
8135,22.0,1,1.5,7.6,2.0,0.3,84.1,76.2,4.6,4.1,6.8,6.2,0,0,5.8,0.3,6.89,57.69,2,2
8136,16.0,0,0.9,5.4,5.8,0.0,77.3,72.5,3.6,1.7,6.3,5.4,0,0,7.9,6.7,4.81,38.82,1,1
8137,19.0,0,6.6,6.3,3.1,0.8,60.6,94.7,1.9,2.9,2.5,6.9,0,0,6.5,10.8,9.09,68.72,0,0
8138,25.0,0,3.5,7.1,7.8,5.7,74.5,66.1,4.6,0.8,2.3,5.957923664122137,2,0,3.5,3.2,5.2,54.47,2,2
8139,20.0,1,1.8,7.9,1.8,1.8,77.2,99.5,9.3,4.4,3.9,4.7,0,0,2.2,9.4,8.03,76.76,0,0
8140,18.0,0,0.0,6.7,9.0,4.5,86.6,64.7,7.0,1.6,4.8,3.3,0,0,4.0,4.1,4.33,36.83,1,1
8141,17.0,1,3.4,9.3,8.1,4.1,83.8,69.9,6.9,6.8,4.0,7.4,1,1,2.6,2.7,4.76,57.24,2,2
8142,22.0,1,5.0,7.0,3.3,2.7,79.81730107309173,87.7,3.3,4.9,1.7,8.6,1,0,0.0,4.9,7.81,76.34,0,0
8143,21.0,0,2.8,8.5,5.8,4.5,67.3,100.0,1.7,4.1,2.5,7.4,0,0,3.6,3.0,6.489753023681269,58.99,2,2
8144,19.0,1,2.1,7.4,3.9,0.8,87.2,40.1,7.3,2.7,4.7,7.2,2,0,4.1,2.7,8.54,60.79,2,2
8145,25.0,1,3.1,9.8,7.4,2.2,88.3,90.6,8.2,1.7,9.2,6.2,0,0,1.8,3.8,5.93,54.08,2,2
8146,16.0,1,6.7,8.4,10.5,0.0,83.6,83.5,6.4,1.7,10.0,8.1,0,1,0.0,9.3,7.8,62.15,2,2
8147,19.0,0,1.4,7.1,9.0,3.2,76.1,74.2518720906699,7.7,0.8,6.9,3.4,0,1,4.1,2.3,6.22,37.4,1,1
8148,24.0,1,2.9,7.8,4.3,1.6,71.1,81.5,5.3,0.8,5.1,6.8,1,0,4.2,4.6,5.69,61.91,2,2
8149,19.0,0,6.6,6.7,6.3,6.9,79.5,53.4,6.1,5.3,5.6,4.2,2,0,1.8,6.1,7.54,58.33,2,2
8150,18.0,0,5.2,6.6,9.8,3.1,56.8,60.7,4.4,3.3,5.7,2.8,0,0,8.9,6.3,4.17,28.11,1,1
8151,20.0,0,4.6,5.3,7.3,4.5,68.0,82.7,6.8,0.8,5.542839731870811,8.6,1,1,3.9,2.9,6.2,44.19,1,1
8152,23.0,0,2.9,5.9,8.5,4.2,67.3,56.9,5.6,2.2,5.2,4.4,1,1,1.9,6.7,9.07,38.9,1,1
8153,20.134890807516506,1,4.3,9.7,7.6,2.9,86.5,77.7,7.3,4.4,4.5,6.9,0,1,6.9,8.7,6.16,67.73,0,0
8154,24.0,1,3.1,5.4,6.2,4.8,88.1,63.1,7.7,2.7,9.3,7.7,2,0,1.5,6.1,7.5,47.17,2,2
8155,23.0,1,2.5,6.1,5.8,3.03210685483871,66.1,66.8,5.2,1.9,2.8,6.2,1,0,6.4,4.2,6.28,41.76,1,1
8156,18.0,1,2.0,6.9,3.0,3.9,63.0,94.4,7.1,5.6,7.5,4.1,2,1,5.8,2.0,4.83,49.88,2,2
8157,22.0,0,5.8,6.9,6.047861775435752,7.2,61.0,54.0,4.5,0.8,1.6,9.3,2,0,1.2,6.1,5.86,58.01,2,2
8158,19.0,1,4.1,7.5,3.7,3.3,92.7,74.4,10.0,2.1,6.5,2.4,2,1,7.5,6.6,7.03,63.63,0,0
8159,19.0,1,4.8,6.4,5.1,2.0,91.9,83.6,9.1,1.0,1.9,6.5,0,0,3.3,16.8,6.85,74.12,0,0
8160,22.0,0,4.5,7.6,6.2,1.7,88.4,79.6,6.6,1.7,9.6,10.0,2,0,2.7,1.8,5.45,66.34,0,0
8161,25.0,0,5.1,8.5,5.7,2.9,99.5,64.4,4.3,2.5,3.8,9.5,0,1,2.2,2.9,6.44,72.98,0,0
8162,17.0,0,3.7,8.6,6.5,3.2,100.0,81.6,6.5,4.1,5.8,4.5,2,0,0.9,4.7,5.9,62.68,2,2
8163,19.0,0,3.2,6.7,7.7,3.1,67.1,56.5,3.3,1.6,7.6,8.8,0,0,5.0,10.8,8.33,39.12,1,1
8164,20.0,0,2.6,7.8,5.0,0.2,74.9,66.2,6.9,1.9,3.1,3.9,2,0,4.6,5.6,7.75,58.57,2,2
8165,19.0,0,1.4,5.5,7.8,0.0,90.1,100.0,1.3,3.2,5.7,4.3,0,0,1.5,2.4,6.11,37.79,1,1
8166,19.0,1,2.0,6.1,8.8,1.3,44.1,86.5,3.6,0.3,4.9,7.3,0,0,3.2,0.4,7.83,34.11,1,1
8167,16.0,2,3.5,5.5,7.0,3.1,76.7,75.0,6.8,4.3,5.542839731870811,3.7,2,0,0.0,5.0,9.71,45.22,1,1
8168,22.0,0,1.0,6.9,4.6,3.1,92.5,83.1,9.1,2.3,7.8,4.3,0,1,6.5,20.0,6.72,54.08,2,2
8169,20.0,1,1.4,5.9,8.4,3.8,75.5,60.5,6.8,6.8,6.3,5.4,2,0,2.3,8.0,8.22,41.87,1,1
8170,18.0,1,6.3,5.0,7.2,3.7,79.81730107309173,80.1,5.3,2.0,2.6,6.5,0,1,2.2,1.2,5.56,44.1,1,1
8171,23.0,0,4.6,6.5,7.5,2.1,54.0,66.9,3.9,0.9,4.4,5.7,0,1,5.2,11.1,7.25,49.91,2,2
8172,23.0,0,3.3,4.8,9.8,1.2,83.7,64.6,4.9,2.2,5.3,5.3,1,1,1.6,2.8,7.08,31.24,1,1
8173,20.0,1,8.7,8.7,7.8,3.9,74.0,72.8,2.1,1.1,8.3,3.9,1,1,6.4,7.9,8.42,47.55,2,2
8174,19.0,1,0.9,6.3,9.9,3.4,77.1,64.2,5.1,2.2,2.4,1.7,0,1,4.6,6.7,6.98,36.6,1,1
8175,21.0,0,6.2,8.3,5.6,1.0,67.7,77.5,10.0,1.6,4.9,3.5,0,0,3.5,3.9,4.65,60.03,2,2
8176,18.0,0,4.0,6.4,4.9,4.1,100.0,82.5,6.3,4.5,8.4,8.7,1,0,0.0,1.3,5.33,62.11,2,2
8177,18.0,1,5.8,5.4,8.9,4.7,80.9,70.1,6.9,0.5,5.0,6.5,0,1,10.0,1.9,7.07,43.38,1,1
8178,22.0,1,4.4,8.5,3.5,4.4,81.9,23.7,1.9,0.7,5.5,6.6,0,1,0.0,5.3,4.75,38.71,1,1
8179,16.0,0,0.5,7.1,10.7,4.7,100.0,59.4,9.1,5.8,1.4,8.1,0,0,0.9,7.4,5.06,61.17,2,2
8180,17.0,1,4.4,9.5,9.3,1.6,68.0,55.5,9.3,0.2,4.5,5.4,2,1,5.0,2.2,5.29,51.56,2,2
8181,16.0,0,4.9,6.4,6.2,4.5,81.8,81.7,6.5,4.4,6.7,7.7,2,0,3.3,4.1,7.29,62.21,2,2
8182,17.0,1,0.0,6.4,9.0,2.7,71.1,61.9,7.4,5.7,3.7,7.7,0,0,9.0,6.0,7.06,39.08,1,1
8183,16.0,1,8.1,8.3,7.7,6.7,70.5,66.0,4.5,1.6,1.6,4.3,1,0,5.4,8.6,5.79,54.12,2,2
8184,25.0,1,4.8,8.3,2.8,4.6,84.0,90.1,5.4,3.1,3.4,7.7,1,1,1.6,4.2,6.28,71.2,0,0
8185,18.0,1,5.5,7.2,4.0,3.8,76.3,61.0,10.0,1.8,8.3,6.7,1,0,8.5,7.8,3.97,59.48,2,2
8186,17.0,1,1.9,6.976601980998585,6.7,6.1,100.0,78.7,5.0,6.0,6.3,4.1,1,1,5.2,12.4,8.94,57.61,2,2
8187,18.0,1,5.6,6.6,6.4,2.1,100.0,63.9,10.0,1.9,7.5,10.0,0,0,4.9,4.9,7.96,74.76,0,0
8188,24.0,0,6.4,5.3,9.3,4.0,77.9,66.5,10.0,2.4,6.8,7.9,1,1,5.0,5.6,7.23,57.95,2,2
8189,20.0,1,4.7,5.7,6.8,7.0,60.0,54.1,7.0,10.3,10.0,3.8,0,0,8.3,1.9,4.53,41.6,1,1
8190,19.0,0,4.2,6.6,2.8,4.5,76.2,65.6,5.7,6.0,7.7,5.9,0,0,4.8,2.5,6.67,50.11,2,2
8191,23.0,1,2.4,9.0,4.6,3.3,93.6,84.1,3.1,0.6,5.4,4.6,2,0,2.6,4.6,3.92,41.85,1,1
8192,19.0,0,3.8,6.8,7.9,2.5,68.5,57.6,7.2,3.3,4.9,9.3,1,0,3.7,0.5,8.13,58.15,2,2
8193,19.0,1,3.2,9.0,1.4,1.3,100.0,62.1,6.0,1.7,6.6,4.4,1,0,1.6,2.2,6.489753023681269,69.11,0,0
8194,18.0,1,5.3,7.6,2.5,2.5,87.6,100.0,5.8,0.4,8.2,7.3,1,0,6.4,21.0,7.06,71.64,0,0
8195,19.0,0,2.5,8.4,5.1,1.5,64.8,79.6,4.9,2.4,3.7,4.0,0,1,0.0,0.3,6.57,45.13,1,1
8196,19.0,0,5.3,7.5,8.3,2.6,71.4,81.1,6.7,3.2008618067525094,6.5,9.7,1,1,7.2,0.5,6.1,57.61,2,2
8197,21.0,0,4.219583121504829,7.5,5.5,2.8,73.3,63.7,7.0,4.3,5.9,7.4,0,1,1.3,5.7,9.83,60.21,2,2
8198,18.0,0,3.7,8.0,7.2,4.8,69.5,93.8,5.9,2.6,6.2,7.3,1,0,3.0,5.4,4.72,63.86,0,0
8199,21.0,0,5.4,6.3,6.0,2.3,65.1,96.7,8.6,5.2,4.8,6.6,0,1,1.8,1.9,5.22,63.19,0,0
8200,16.0,1,2.8,6.3,5.6,1.9,72.5,64.1,6.0,2.1,6.8,6.1,2,0,1.5,3.9,7.4,54.28,2,2
8201,18.0,0,5.5,7.5,4.4,4.6,75.1,94.2,5.7,1.3,8.4,1.1,0,1,5.0,2.7,4.51,43.01,1,1
8202,19.0,0,5.3,9.5,8.1,4.3,96.9,99.1,3.5,9.5,6.3,7.3,1,0,5.9,7.2,7.54,75.43,0,0
8203,24.0,2,3.7,5.0,2.9,2.6,85.7,37.8,5.5,1.1,1.6,6.2,1,0,5.3,2.5,5.14,35.59,1,1
8204,19.0,0,6.5,4.4,5.4,4.1,86.5,90.5,5.9,7.0,3.4,3.2,0,0,0.0,3.8,7.03,59.14,2,2
8205,21.0,1,4.4,6.7,8.9,2.5,84.5,61.2,0.6,11.3,9.3,6.5,1,0,5.6,7.9,3.62,41.77,1,1
8206,18.0,1,6.4,8.3,4.1,2.6,69.7,98.9,7.1,1.1,2.9,3.4,1,1,1.6,8.4,6.489753023681269,68.85,0,0
8207,17.0,0,7.8,7.1,2.1,5.8,94.9,60.6,8.0,2.0,2.7,9.8,1,1,7.3,5.5,5.96,65.67,0,0
8208,16.0,0,3.7,5.5,1.0,2.8,74.4,85.9,10.0,3.2008618067525094,4.2,6.2,1,1,7.5,3.7,8.54,76.02,0,0
8209,19.0,0,5.5,7.1,7.7,2.3,75.6,43.3,4.0,4.4,3.8,6.0,1,1,2.0,9.5,6.24,48.88,2,2
8210,17.0,0,2.9,4.7,7.8,3.0,84.9,95.1,5.8,4.6,5.5,7.3,0,0,0.0,3.0,5.81,46.3,1,1
8211,18.0,1,2.1,7.8,5.1,0.0,100.0,76.3,7.0,1.6,6.5,5.0,1,0,3.7,4.0,7.48,63.02,2,2
8212,20.134890807516506,1,3.8,6.6,2.8,2.7,72.7,98.2,5.9,2.9,6.4,5.6,2,1,3.2,3.3,6.71,65.01,0,0
8213,16.0,1,1.5,6.9,5.6,3.5,58.8,62.1,4.4,3.3,4.4,5.2,2,0,5.5,6.5,5.81,35.89,1,1
8214,20.0,0,2.3,7.6,8.9,6.6,83.8,78.8,2.8,1.2,4.3,4.2,0,0,4.8,3.4,4.29,42.21,1,1
8215,19.0,0,5.4,7.3,2.8,3.2,88.9,100.0,6.2,4.1,4.8,4.4,2,0,5.6,1.4,6.86,75.9,0,0
8216,20.0,1,3.2,6.3,8.6,3.8,74.4,74.5,8.7,1.7,8.2,5.9,0,1,3.0,7.6,3.66,40.94,1,1
8217,21.0,0,5.6,8.3,1.8,3.6,72.3,82.7,6.0,2.7,4.5,5.3,1,0,7.5,9.2,6.31,62.47,2,2
8218,19.0,1,4.8,8.0,3.2,7.1,63.5,87.6,5.9,3.9,6.3,6.7,1,0,5.4,5.8,5.64,65.26,0,0
8219,19.0,1,7.9,4.7,6.3,4.8,84.4,47.1,6.8,1.7,5.2,3.2,0,0,1.7,7.6,5.4,40.22,1,1
8220,22.0,0,5.2,6.976601980998585,8.4,0.4,100.0,65.6,7.7,2.5,4.3,4.0,1,0,6.2,9.7,8.03,70.41,0,0
8221,23.0,1,6.4,5.6,9.7,5.2,100.0,95.5,6.7,8.1,7.3,6.2,2,0,5.6,1.0,4.98,64.02,0,0
8222,18.0,0,5.0,5.4,8.5,1.3,83.9,38.1,5.991217524197657,3.1,4.2,7.6,0,1,1.3,4.1,4.66,35.61,1,1
8223,17.0,0,4.8,7.7,9.9,1.8,74.6,95.1,7.0,5.3,6.0,5.4,2,0,0.8,5.7,4.99,58.11,2,2
8224,24.0,0,6.5,6.5,6.5,0.7,85.0,64.4,4.6,4.4,6.9,5.4,0,1,2.7,7.2,7.78,60.12,2,2
8225,19.0,1,5.5,6.8,4.4,6.3,75.8,100.0,4.4,4.8,6.5,6.0,0,1,4.1,4.8,7.1,57.77,2,2
8226,20.0,0,4.6,6.1,9.0,5.1,71.7,82.9,3.6,1.7,6.2,5.957923664122137,0,0,1.0,6.8,5.53,46.45,1,1
8227,19.0,0,4.6,7.5,9.4,5.2,82.1,60.6,5.8,3.6,5.6,9.5,1,1,5.2,2.5,8.08,62.11,2,2
8228,17.0,0,5.3,7.9,8.3,4.9,96.6,92.6,4.8,2.0,5.8,7.2,1,0,6.7,5.0,5.85,62.9,2,2
8229,21.0,0,2.9,9.8,7.5,4.2,77.5,100.0,5.991217524197657,3.2008618067525094,5.4,4.6,0,0,0.7,3.8,5.58,46.8,2,2
8230,20.0,1,2.8,6.8,9.5,2.4,77.4,85.9,3.8,1.5,4.4,6.5,0,0,2.3,17.1,5.82,52.07,2,2
8231,18.0,1,7.1,5.1,6.9,3.4,76.6,67.0,8.0,2.8,4.2,6.4,0,0,6.3,12.7,4.07,51.91,2,2
8232,20.0,0,7.9,6.3,5.9,2.1,90.3,100.0,5.1,3.8,5.5,2.5,2,0,5.7,6.3,5.8,59.47,2,2
8233,23.0,0,2.3,8.1,7.8,1.5,91.1,58.3,5.991217524197657,4.5,5.9,1.0,2,0,5.6,5.1,6.37,49.53,2,2
8234,21.0,1,2.9,6.0,7.2,1.8,66.0,94.3,2.3,5.7,6.1,7.6,0,0,3.7,3.3,4.89,55.53,2,2
8235,20.134890807516506,1,6.5,5.1,8.2,7.2,77.7,31.7,9.7,1.9,6.8,3.9,0,1,4.9,3.2,6.88,32.58,1,1
8236,20.0,0,4.219583121504829,6.0,5.7,2.3,94.4,77.1,2.6,8.3,3.0,8.5,0,0,7.1,5.4,6.63,63.73,0,0
8237,22.0,1,5.6,6.3,8.3,4.8,75.6,65.0,6.6,2.8,6.3,6.8,0,0,7.1,11.8,5.82,54.78,2,2
8238,23.0,1,6.0,5.6,8.1,6.7,98.1,50.3,7.5,7.3,6.2,5.8,0,0,2.9,5.8,9.09,51.2,2,2
8239,21.0,1,3.7,7.3,6.5,4.4,88.9,98.5,5.1,2.4,6.2,5.7,0,0,4.2,11.2,8.72,55.66,2,2
8240,17.0,1,4.9,6.9,4.1,1.6,100.0,36.3,6.9,0.2,6.4,5.2,1,1,6.0,2.8,4.24,53.61,2,2
8241,22.0,0,4.7,8.0,9.1,1.7,76.0,99.9,7.1,3.0,3.9,3.0,0,1,5.2,4.1,7.06,66.38,0,0
8242,21.0,1,2.5,6.4,3.0,3.2,89.1,47.4,7.8,1.5,6.0,5.0,0,0,3.9,2.4,8.01,52.69,2,2
8243,16.0,1,4.8,7.7,3.6,7.1,89.5,94.0,7.3,2.1,6.0,2.9,2,0,5.9,1.3,7.11,70.38,0,0
